shipment_volume,distance_km,weather_delay_min,traffic_level,warehouse_load_pct,driver_experience_years,vehicle_age_years,order_priority,stops_count,delivery_time_min
72,197.44036436649048,13.384750893696925,Medium,59.84368303126118,8.884931601096422,7.338757834906415,Standard,7,215.17216819444445
405,70.04912951335788,0.8445408733033499,Low,97.59088841717967,14.75980030504478,8.6153186591313,Standard,12,128.39106026816043
359,134.93007891079256,5.325973235248437,Medium,51.76583058345926,3.0291470600524955,4.995984026112983,Standard,11,194.6985744568562
111,292.70166135724475,9.771292322698706,Low,70.24660413779472,1.9711302339625902,0.0928678090970525,Standard,15,328.5341652910618
386,360.4931340424543,0.0,Medium,46.402785043270725,12.036151843199404,4.370059691493124,Standard,13,400.5080838958039
463,66.58883399168727,7.161583845766531,Medium,56.01283049310803,0.86136634827279,4.963514069170857,Standard,15,168.07806595237167
474,301.80064372180675,32.80691939179201,High,81.61020277819745,9.827211063671225,4.403105210692077,Express,5,374.7893540382984
447,277.42388302518174,1.271596863014631,Medium,76.80111156435879,5.368302413071056,9.972658879006065,Standard,1,284.6995907443706
283,259.4079461119005,0.0,Medium,61.93056351946345,10.995300263678114,3.988226601056622,Standard,16,281.20204470718323
450,346.6109432525939,49.53224030298658,High,95.97495244276848,2.2436709989184576,4.996047888822281,Standard,11,471.0026397942198
54,419.5375495663136,16.060844850946452,Medium,85.37804300640803,5.285637163358352,0.7392400715883367,Standard,15,477.03287042562516
225,164.87989317254986,0.0,High,52.41504888687458,0.7470351048910497,8.602294090554684,Standard,13,244.5280894192513
100,445.06103410492494,23.583009658749393,Low,65.25401038206053,3.908819412948729,2.5850251614131907,Standard,15,503.49829318603497
439,84.5136382461826,16.609930411272913,High,92.07224287717924,7.507250457162497,2.8201385615096273,Standard,15,213.5652268157357
69,90.64681552682636,1.7366459673343009,Low,36.46016737482804,3.0753944811019167,7.042249974808781,Standard,2,114.04537894690355
379,137.05217149384234,11.118867306453447,High,72.7953085164662,9.195005249099275,11.802641535393521,Standard,9,247.1397925554239
407,64.16778042580351,6.754091862953244,Low,50.07742672516579,2.2131260303032145,4.921736150185093,Standard,17,158.67157706625923
21,119.0080162180244,29.821496951886402,Low,39.14830766046001,11.305741462334462,3.925890377486398,Standard,10,170.4248114117626
409,57.67382263690808,24.264163661785602,Low,94.33597033143704,13.864139092966184,0.43447523775369934,Standard,9,105.29815543070339
73,411.7674464077682,0.0,Low,88.05839650044246,6.095919260319183,9.4484864397332,Standard,9,431.8900126069166
125,73.78965098387917,46.252361391581346,Medium,47.0440813223016,8.158987979153533,3.1354495743687245,Standard,4,152.52128611228747
279,374.91229099212916,6.81029634467726,Medium,89.40152182795984,7.583443759264512,9.226079739744478,Standard,15,428.7307578265405
329,28.717364617100202,43.002537348932876,High,44.51778142952516,11.888234358249136,3.3871854486800457,Standard,10,145.043636381498
496,474.517562119388,24.88892043473515,Medium,65.95048839082452,14.915769931682476,0.35866752560912074,Express,10,526.3012704581562
210,357.02424332624423,16.468138831393823,Low,82.17526453108547,11.167446698893537,5.978539316840699,Standard,16,386.259285261175
421,8.364291550125333,10.305073315196681,Medium,69.69736378159166,3.6106883186515617,10.872696460181714,Standard,1,81.071873120951
237,383.10896759910594,61.657990460598754,Low,90.3007464842903,10.59316219909875,2.5270923364178812,Standard,4,449.7703121157747
63,259.4705507792617,7.110308056677145,High,75.09706101393952,9.428577919261464,1.8470415934346769,Standard,8,293.8739781048504
181,390.78575931588426,0.0,Medium,63.07685706716779,3.5467383427145354,2.2174156826532223,Standard,17,423.464479379351
221,263.6359204008413,1.5364375118877511,Medium,95.13553586489479,3.9939466078263597,8.283318617251702,Standard,3,283.67395620041805
465,322.3073045295006,12.019065023312791,Low,37.359152703238465,9.965408729183137,4.408764518431928,Standard,3,310.6233280394668
289,394.234169420545,11.987647558059317,Low,66.74592581652126,12.213370578293675,3.0727299514991455,Standard,12,425.53916197776795
370,205.52848702098908,30.072431502055895,Medium,77.95080011243518,11.554858921147991,4.052370518716651,Standard,8,263.66368980015875
323,6.3405341611237835,25.648482615815333,Medium,89.34379537717226,9.292972412753919,3.709150667210202,Standard,5,122.83833453591973
290,425.7235154928683,25.670832356172127,High,70.17517412069864,14.094363169278337,6.525325004556803,Standard,15,493.04765180535765
475,193.54072949920797,7.891716123270631,Medium,92.55865179116147,11.100160277254485,1.6000024712609515,Standard,8,246.4538978563926
481,250.54114937820862,24.177397944202422,High,62.707994320341264,8.357781362378404,6.104656614836755,Express,13,342.21566960091786
234,8.844487866214514,26.063339568270823,High,55.61335803097122,12.334972431600079,3.7409794598031176,Standard,6,117.7352505970238
271,248.5855451232985,10.572129867267197,Low,98.29778308454128,4.712017699511508,11.191577821998884,Standard,10,296.07286775335916
209,493.3112637780061,17.025602677009644,High,78.36676232422575,4.3206447981593215,5.061797625703937,Standard,1,535.9358743760286
315,142.74249210529098,26.040565070850832,Low,62.67558202571865,14.586098879522433,1.2001138154325743,Standard,9,191.86969215568138
232,200.73204376997714,15.800975418162583,Medium,92.08233290443215,14.272414657433409,11.20330674100228,Standard,5,224.44922880762505
227,345.15904825199493,17.51840895267242,Medium,79.40022691303147,13.267484475886983,11.25000163358648,Standard,12,403.1581219562439
256,408.32286542421105,37.32771432746601,Medium,76.46575587192497,3.6083519051699535,2.105931812056291,Standard,13,477.7890163775452
357,211.60885388301966,15.942243422552945,Low,82.35496543826531,9.021490264332643,9.797093737010911,Standard,6,233.96795769598617
386,158.28609084863982,1.0608224997827467,Medium,82.98905212576254,8.258226293718469,10.343290018479353,Standard,16,222.6054586260515
72,469.2237709926082,0.0,High,67.04392014454184,3.4450730429972545,4.267157220443603,Express,12,532.6283272494366
299,340.18675850247627,14.036717171398319,High,62.25499149086011,6.992928478292002,1.9140062028529004,Standard,4,378.1029596415513
429,63.91554572410483,6.033591720331607,Medium,94.1033742756363,7.2446149040086665,9.581383376182163,Standard,3,117.8002462279582
236,39.11929967665107,26.549650757944573,Low,67.32110307155614,3.9890282611708763,0.3396730704619011,Standard,2,99.54759557176422
271,244.35717614123269,40.39856577646757,High,49.02840646346995,14.345771895547513,7.43288974899212,Standard,10,324.5800129397544
207,113.94458269339985,0.0,High,68.9041810786288,7.644367378803397,4.10370114309435,Express,12,168.54496792400874
399,130.72245292124546,0.0,Medium,37.237436494386685,8.110932022784876,7.152320941696468,Standard,4,159.731120681536
60,439.45762851978486,11.56513602755475,Low,82.01569287745019,9.179393935964647,9.466170128228232,Standard,15,486.60849060561225
176,49.33518203657378,0.0,High,43.253963838822585,13.360810366353165,9.944858578870122,Standard,14,125.69548637459498
34,359.1052370383004,8.003533243082522,High,42.26207724726714,8.232990421714188,11.98160770232462,Standard,13,399.3189247377004
320,139.21541542339108,2.3488820597880267,Low,96.51314930661215,8.34400358583469,7.682704176485027,Standard,17,208.1567702757137
84,381.36246959504814,0.0,High,85.21618429481738,3.9828033588466054,2.681568852377362,Standard,5,420.14462543595215
364,362.59363530945456,26.865936870167424,Medium,61.924870462184955,9.240849274475979,3.31322794296774,Express,10,396.7070513079013
346,8.658991214925047,13.355076803574121,High,50.572449256364756,6.026668208019279,5.233740958357735,Standard,10,149.97700241211055
28,257.02202939619156,44.94663712876101,Medium,89.8268812342519,9.878331689756319,10.181647490033033,Standard,17,339.1493974696247
363,73.96314377713296,18.462119537179056,Medium,97.9579498346989,4.8608221696726615,4.402260315112681,Standard,12,186.7268088933504
148,433.782380136445,35.193582102872796,Low,68.04301679946053,10.878061361220714,8.259239433662534,Express,2,430.01464112091327
155,436.4350120168913,0.0,High,72.70494469603253,9.47409037461479,0.5410530618378839,Standard,3,489.71653477468976
491,212.08117470941022,0.0,Medium,50.79847694700101,7.3800176016294134,5.160695700585796,Express,15,257.74641931372
82,224.97583113328488,51.975670925512006,High,73.30126716402327,1.9017502890998152,2.004313504905728,Standard,13,318.79518717813596
158,155.1250550052409,1.0395132672773268,Low,61.03884627736685,9.591038338287978,11.261315428505394,Standard,4,181.58374975518103
100,359.7201179852154,0.0,Medium,89.96260246430634,12.95954489945874,9.49722577051037,Standard,14,372.98076823787056
411,182.53737469809727,0.0,Medium,59.51234628852377,2.980578741784977,1.6648889616735003,Standard,13,246.52876713054607
182,137.55727488870372,46.48351016453786,Low,77.17064465033975,1.728432247250438,4.822216085147239,Standard,7,196.25278639248307
438,218.95437445473158,7.055453286037062,Low,48.22529087357629,1.0737473610661892,0.9671006322804581,Standard,14,271.3703300323146
308,50.28632160179207,19.26105744181004,Low,40.89373433098473,0.961371698229845,8.95870417838629,Standard,6,114.37983941649222
398,374.5685862988809,14.725149950820724,Medium,37.62308929516734,12.71000301398291,2.296386354784877,Express,5,355.93162653231116
280,11.235218629534547,0.0,Medium,62.0169534264873,11.05041663694488,9.652007749805007,Standard,13,117.03712216088367
250,324.020105452694,6.666546044926077,Low,45.629366890441226,3.4333258561505744,0.8882718244187586,Standard,6,301.99853164278005
60,95.51794074366184,27.222309672506867,Low,99.57621236732206,13.798204182334114,6.875489434608568,Standard,17,171.12587784480795
47,120.0400028761345,0.0,Medium,86.89492024770828,2.462427303121644,7.298414500628327,Standard,8,158.9554358858797
154,319.63783932681974,24.1350283306455,Low,80.06925486109857,5.92535968282997,4.01201683852481,Standard,7,333.2872943422853
220,496.50701556253904,37.81267796138851,Medium,87.21570037957909,7.055570419162733,1.9704986743257384,Standard,14,584.3849198342737
347,389.9701570909126,17.262756119783997,Medium,52.07857180932844,1.6004884000047577,3.885950341463798,Express,3,402.74667836171665
287,116.79061795057903,36.00120421798904,Medium,92.15215888754064,5.538375926999809,5.946141069387124,Express,15,208.59858551124762
437,92.13225374536123,0.0,Medium,99.71636567522593,1.9772701043640497,11.62929173424116,Express,15,163.72215618440964
52,433.7852707824968,0.0,Low,53.840540489646784,11.95172866592312,5.363302013306887,Express,13,435.0854078908173
67,224.87105422114462,16.367598121035364,Low,99.002164670181,1.1790075763086671,2.272582043447634,Express,14,267.03053145459546
426,72.84113739993695,1.4457892033335433,High,55.82577551215948,0.7484802662790645,0.31063474536821234,Standard,17,192.66512348707766
81,431.7946545443594,27.81776930987917,High,35.76200265028502,11.121230907649668,0.09875318523031495,Standard,12,496.365150827251
235,408.9657146925594,6.412008350214088,Medium,58.8689137522751,11.822300586375006,5.000855825013402,Express,16,452.72757075728975
312,492.033650129096,14.649462749253345,Low,99.838475059603,7.686635183080925,3.5557116536610636,Standard,13,557.5904542060528
118,455.32312492277856,13.457708905340946,Medium,76.28483155793549,5.10915254142204,1.3809831631428966,Standard,10,509.51773446104954
191,426.6362176369681,14.031911908209782,High,80.20571476954487,3.9285703731848285,2.0661048527234653,Standard,8,491.77890476130494
379,31.024326916446558,2.2323812193694206,Medium,50.49256488565826,2.1969045474905795,4.198871835508488,Standard,17,155.89098512080707
233,56.685607901568424,0.0,High,44.48480619424751,7.521337456269662,8.239561860361798,Standard,13,167.35701542706087
494,286.6466811805408,8.054552195061182,Low,92.5581784424765,7.620792413369189,7.315055419897781,Express,2,259.5377821476924
54,268.08222690950134,38.10075069056978,Medium,61.8704933040786,7.11143089244722,0.9594639685227624,Express,12,297.6817427070041
468,231.69179117232005,1.04109073568417,Medium,35.26699301954154,11.784807683300144,1.716318643993346,Standard,16,258.1087233782667
246,201.4107160802192,0.9417612229333603,Medium,54.12598701526592,1.9467644732709755,10.900835840618262,Standard,2,221.41519413380095
120,218.4491900078428,14.837653683632826,Medium,47.72258704042521,10.215145347998225,0.8529750314340765,Standard,6,247.26869275631566
450,286.80247739672365,0.0,Medium,74.24519673803843,6.322726182049845,2.3864734067326228,Standard,14,332.8491032370869
481,6.027876212040198,30.06278700643787,High,84.14800604657859,3.9937733546045626,3.815306151850484,Standard,3,152.38044352253883
150,134.05084319576184,0.0,High,67.33740246644555,10.383114622237875,2.761428813171603,Standard,8,157.57262944589954
276,261.548461740912,6.792650128247713,Low,47.083436705330804,3.3663295334992585,3.4900600438146023,Standard,8,273.7054880578519
24,362.4969688434549,57.70035072528124,Medium,38.76769013288221,3.8482964069476386,8.73288508846184,Express,6,399.42186579218657
237,91.20756273572118,0.0,High,55.37971029755941,14.978911979334178,1.1401576882455742,Standard,10,178.8987056324653
274,275.7061810247793,38.50267291549263,Low,87.3876188221609,13.385696528403043,4.226800814179011,Standard,11,345.2069168765816
417,358.657543523462,14.18246700944643,Medium,62.268379783837624,10.608517216895276,7.340751485777973,Standard,17,421.2361864557269
378,225.09069066738283,16.721726474683066,Low,51.39632166208141,5.078559989118832,0.586091432427402,Express,11,241.70451848489003
302,18.40516116667527,0.0,Low,36.34711053379104,8.282416062123755,0.5315361288811102,Standard,13,88.56113503257762
412,227.38773844049018,26.377511002225877,High,67.24403339585609,2.3359290301266276,5.982809852246531,Standard,3,294.370602353532
226,151.7402194333558,5.413353367527601,Medium,79.51343703218853,5.342297027668966,10.79789458163424,Standard,6,205.8489572647755
34,465.1765558121575,0.0,Medium,47.37141511936862,1.4855727747485163,5.3372213890675075,Standard,2,467.7052313857722
365,66.68362591077204,38.20188725657198,Low,69.91727457178914,9.349615805676574,4.879735921599854,Express,1,105.81895148009336
61,327.9755979760799,5.054719930879713,Low,62.348017234609536,12.933688254689121,0.1218935216572623,Standard,16,338.36473358251567
399,31.09628433557807,0.0,High,80.7565989804796,12.238493865905546,8.792536590138294,Standard,9,138.41687248219833
480,225.85436671728476,7.163275777512578,Medium,90.93931867619904,12.913178401188707,1.9690217438380024,Standard,1,242.87873167937303
198,279.2198461739399,26.545251227881963,Low,54.958177483194106,3.0316959194135222,8.381923798965012,Standard,17,339.1107264980394
82,152.4876910018484,23.67051248399993,High,93.81012002091157,9.92622686599826,4.182075121645387,Standard,16,275.38994610246306
371,230.2624395825903,0.46417554513527115,Medium,80.95186688769599,14.372759553775898,0.5398622684999048,Standard,6,234.80563597468026
250,85.95912829244274,0.0,Medium,37.41579733487854,11.857141886289234,3.9348085296262036,Standard,14,140.28544949947084
260,155.5413054866779,0.0,Medium,86.43078834124606,0.5491604925665274,7.914724041359137,Express,17,228.29514377575077
71,312.4476308305505,11.590262909790734,Low,67.15075912904908,13.293445867540415,9.220063854486398,Standard,6,286.7483134154432
115,154.39102765127177,14.717923342906804,Medium,96.45495796778829,10.733807824931766,7.626529216925221,Standard,11,195.9786354785325
407,450.37282381239146,24.76129225326655,Medium,56.03604732065825,2.269899810841988,8.532729387717513,Standard,2,495.13387855294445
241,316.0614440322899,9.317383850144513,Low,73.42888784386423,5.050427449295624,2.8309694777588588,Standard,3,304.2771310010488
426,222.13126412581232,8.783980218213287,Medium,97.14950190352096,2.2039647788126158,11.58297814969243,Standard,8,270.5430067239251
250,24.184683099320324,6.987124771336908,Medium,52.625382646794094,11.082252218059804,2.7229259661874714,Standard,9,101.50082246732114
256,252.27642592631227,14.74863058953686,Medium,65.67698038598122,0.5510963529467467,2.0411889617622165,Standard,10,282.9710493752163
162,383.5642398519192,9.59403979848221,Low,83.9122064945596,7.235571630414816,2.997740920251443,Standard,13,390.2421044090924
190,136.45101101614475,28.90357059928792,High,79.92141453238298,14.9972301149572,11.664662130456158,Standard,12,213.40403612223562
48,404.35291697613985,17.595209491887424,High,89.51571232818857,12.841392733337253,0.7794434513536759,Standard,10,456.78907453913416
55,129.64434919518635,13.944034888127568,Low,68.7867841628514,9.01471486050929,9.281343540616074,Standard,14,178.4459830922818
32,412.7544620356462,11.248815804620774,High,55.72987747236097,10.562045088550903,1.2634380384761084,Standard,6,449.36588754311805
179,47.20782909778031,0.0,Medium,69.78049964218728,9.252762468228664,9.279497336220262,Express,2,85.34127817687262
346,433.7609358901696,11.988254242253646,Medium,57.74740205660437,12.257266229451096,3.3242885898975834,Standard,15,494.6024123128037
206,252.0972932119986,0.3624920432545675,High,46.467984901042556,13.346779943026919,8.719477782484702,Standard,15,310.78309150160777
262,151.7861068620297,18.237918487661666,Low,71.07303067058282,11.615589553100687,0.5880071859822538,Standard,4,163.6518550500596
105,136.23105895549864,8.240537108052731,Low,38.144735996128745,3.138456678411216,4.015144964282106,Standard,11,185.57008450405428
303,218.8452266705295,41.9576631856376,Low,37.37739469459156,5.901560284320581,5.575493796537081,Express,7,243.9453831387828
85,499.52950156130424,0.0,Medium,39.197280063640854,11.873919076214717,0.24810081278533502,Standard,15,552.3291124992153
189,114.06205975160337,0.0,Low,78.71972623485554,12.436074910879439,2.170180154771695,Express,14,140.73744993354202
64,56.09224119510481,16.817934682639716,Medium,61.45414528517429,9.617639646395618,2.0255775541537138,Standard,10,120.8598905246262
81,294.59240851573765,0.4215613855254787,Low,67.11748685299432,10.855105705075085,5.7768205469148315,Standard,6,280.1264881878817
460,246.82852088792728,14.899090915432225,Medium,57.320926079345554,3.030229162492532,1.5980761382930768,Express,2,281.7729232901663
153,264.47715417633714,0.0,Low,51.486354595824395,5.903654204129125,11.726039784849995,Standard,7,265.740190891009
303,335.13303169082246,46.361275342777404,Medium,58.28983555649306,8.252226081907114,10.643157690018494,Standard,3,407.5580461639555
47,137.2363145859714,5.042798353566206,Low,47.569581019879614,14.763771887282545,2.6920353574538627,Standard,8,168.36053703587282
127,455.7791727150248,0.0,Medium,79.11926403033218,12.088626058416688,2.8105200095663148,Standard,15,491.8523536988355
63,220.65767273053373,46.02885891018562,High,41.61280714441503,3.2929866621880146,11.36912989516476,Standard,11,295.43213179661893
359,68.89766659551859,27.12617670720737,Low,68.5985465016779,5.609894836442902,3.594530800919947,Standard,10,144.74561960071463
305,372.43788458330243,37.01119159415843,Medium,65.99375461624368,3.645025246034513,5.079466908398361,Standard,17,445.97177429574117
465,323.33665454583587,8.900818300573313,High,54.62503515342914,2.7077567921973777,8.417752462760546,Standard,1,357.1127381915088
350,161.29298422959837,12.844376546967418,High,41.648810314169324,2.2397113190628066,4.1284393565169495,Standard,2,222.85047096775523
147,312.65176839685404,1.2589266810129942,Medium,80.7182511807359,14.502694092945013,10.829481407130615,Standard,5,324.3297818772388
367,113.83166840264356,0.0,Low,72.02012350399168,13.646186707251072,7.068434757720263,Standard,10,144.78148302739427
492,225.19548287356213,19.168294423061973,Low,87.61596282739808,7.5070418557660545,6.8068300924120795,Express,12,285.56441570484674
250,450.209198472826,5.367857606897134,Medium,50.30904086492109,8.453897192767972,6.651545272123293,Standard,13,503.14034884670355
209,71.09944541457097,51.974744166651725,Medium,86.45166750918473,12.660029873727074,1.3445666312940534,Standard,16,209.17629606210772
244,196.41474274379368,27.16545644094343,Medium,53.97647206014952,9.908156214116712,9.485302395826325,Standard,3,212.9406580730253
404,411.46550023657187,45.898708203601366,Medium,42.31839751686336,11.1235397952143,6.865363665355024,Standard,4,469.3731885269307
396,484.89799520605817,0.0,Low,43.769558759886145,11.971557106611176,0.6422301055484181,Standard,16,502.49672556560563
302,229.69343752878896,46.11757812216954,Low,49.36880122432814,7.503916981456784,10.204325489443246,Standard,10,290.5433818705675
465,255.964811970957,0.0,High,79.35787824741595,14.634496921420824,8.75349792527986,Express,14,325.310612761796
140,288.22512108296604,0.0,High,50.85751277965093,9.611292085074384,3.4666701597245253,Standard,5,301.5629416881914
135,466.51233010868685,0.0,Medium,74.25161205041135,9.685536149275151,3.4324712494290983,Standard,11,488.465688010843
480,429.81236153362977,16.37488452624332,Low,51.67398068207202,2.545154477997874,6.056592342236995,Standard,17,480.3065813267841
252,89.44755668771394,11.67245314443103,High,58.73952524607662,14.822189575966068,0.08678162519069099,Standard,7,161.17506991113146
278,221.19511983430212,26.30854549672922,Low,92.83188186992778,1.5262452546974616,9.715447979414968,Express,4,269.27927081563195
378,234.68021195723102,10.407642930584672,Medium,67.52353255937848,14.791727087313813,11.304545764481777,Standard,15,276.71686345344
217,395.6025752661346,34.05180526442287,Low,74.01636834300193,13.703200985804399,5.359227881191725,Standard,4,412.4156909773538
475,303.4319768896905,0.0,Medium,47.30299391168911,12.918093939438538,6.438889490508933,Standard,16,331.68277563933407
